,Time,Count
792,14-18,[4.413558006286621]
793,14-19,[7.582015037536621]
794,14-20,[8.625734329223633]
795,14-21,[8.435807228088379]
796,14-22,[5.765634059906006]
797,14-24,[5.3415069580078125]
798,14-25,[13.538101196289062]
799,14-26,[8.260205268859863]
800,14-27,[13.805739402770996]
801,14-28,[11.49046802520752]
802,14-29,[9.019153594970703]
803,14-30,[7.020298957824707]
804,14-31,[5.063436508178711]
805,14-32,[12.181900024414062]
806,14-33,[14.05394172668457]
807,14-34,[8.401339530944824]
808,14-35,[8.398669242858887]
809,14-37,[10.301198959350586]
810,14-38,[3.2665021419525146]
811,14-39,[5.898926734924316]
812,14-40,[7.172417640686035]
813,14-41,[7.448073387145996]
814,14-42,[9.370781898498535]
815,14-43,[10.539470672607422]
816,14-44,[12.267736434936523]
817,14-45,[6.796022415161133]
818,14-46,[10.459644317626953]
819,14-47,[5.792518615722656]
820,14-48,[8.3827486038208]
821,14-50,[7.194619655609131]
822,14-51,[11.509357452392578]
823,14-52,[6.790156841278076]
824,14-53,[7.191257476806641]
825,14-54,[7.069984436035156]
826,14-55,[6.022850036621094]
827,14-56,[14.923521041870117]
828,14-57,[7.015164375305176]
829,14-58,[1.1498111486434937]
830,14-59,[8.21545124053955]
831,15-0,[7.3079400062561035]
832,15-1,[7.208396911621094]
833,15-3,[8.965654373168945]
834,15-4,[8.1761474609375]
835,15-5,[6.049476623535156]
836,15-6,[8.834476470947266]
837,15-7,[13.62455940246582]
838,15-8,[14.289796829223633]
839,15-9,[12.214666366577148]
840,15-10,[6.879793167114258]
841,15-11,[7.1753764152526855]
842,15-12,[3.520113945007324]
843,15-13,[9.707507133483887]
844,15-14,[12.135403633117676]
845,15-16,[16.531845092773438]
846,15-17,[8.046700477600098]
847,15-18,[10.251594543457031]
848,15-19,[12.736135482788086]
849,15-20,[5.527565956115723]
850,15-21,[5.674569129943848]
851,15-22,[8.486176490783691]
852,15-23,[9.84115982055664]
853,15-24,[8.33258056640625]
854,15-25,[6.05225944519043]
855,15-26,[9.768954277038574]
856,15-27,[9.808220863342285]
857,15-29,[10.831038475036621]
858,15-30,[9.947036743164062]
859,15-31,[4.360932350158691]
860,15-32,[11.112051010131836]
861,15-33,[9.551406860351562]
862,15-34,[11.394824981689453]
863,15-35,[8.421651840209961]
864,15-36,[8.067036628723145]
865,15-37,[6.316806793212891]
866,15-38,[11.178254127502441]
867,15-39,[8.563376426696777]
868,15-40,[3.6360924243927]
